,test_run-1,test_run-2,test_run-3,test_run-4,test_run-5,test_run-6,test_run-7,test_run-8,test_run-9,test_run-10,test_run-11,test_run-12,test_run-13,test_run-14,test_run-15,test_run-16,test_run-17,test_run-18,test_run-19,test_run-20,test_run-21,test_run-22,test_run-23,test_run-24,test_run-25,test_run-26,test_run-27,test_run-28,test_run-29,test_run-30,test_run-31,test_run-32,test_run-33,test_run-34,test_run-35,test_run-36,test_run-37,test_run-38,test_run-39,test_run-40,test_run-41,test_run-42,test_run-43,test_run-44,test_run-45,test_run-46,test_run-47,test_run-48,test_run-49,test_run-50,test_run-51,test_run-52
"V_NewCapacity[ON,E_BIO_M-NEW,2050]",-0.292047415,0.486344083,-0.065349177,-0.466138769,0.094147465,0.316518208,-0.435888012,0.009229782,0.259890991,-0.126630164,-0.45304277,-0.281889922,-0.145999518,-0.292047415,0.133193005,0.191065188,-0.252155097,-0.451483012,0.023742659,0.240952548,0.340059368,0.164074872,-0.163445252,-0.099749752,-0.391937774,0.196556602,0.287112254,0.486344083,0.081228042,0.223086756,-0.152118393,0.083313211,-0.295060079,-0.400337489,0.405079298,0.303220167,0.126089466,0.201931373,-0.425218201,-0.074258384,-0.41778319,-0.40446428,-0.372553229,-0.468475503,-0.045101481,-0.372467316,0.378403284,-0.070052059,0.368200581,-0.43154649,0.407909962,0.231613141
"V_NewCapacity[ON,E_BIO_M-NEW,2045]",0.231204039,0.335901966,0.342262113,0.427464402,-0.066191583,0.183672477,0.138808765,-0.119083417,0.047791624,0.232363556,-0.150233292,-0.199662624,0.276443342,0.231204039,-0.425744252,0.349963798,0.464377173,-0.085473996,-0.022846538,0.312376215,0.497443925,-0.035931503,0.494466418,-0.27387941,0.086333865,0.064579381,-0.358015838,0.335901966,0.497295656,0.094207448,0.062730911,-0.253690573,-0.187380817,0.180379743,0.175313413,-0.000921488,-0.32102641,-0.102543218,0.483113143,-0.391795009,-0.291251138,-0.367985688,-0.326750467,0.308663125,0.398908156,0.006387124,0.229090972,0.234848601,-0.440331997,-0.371797087,-0.395031858,-0.461370729
"V_NewCapacity[ON,E_BIO_M-NEW,2040]",-0.450288541,0.203195436,0.146690956,-0.260652743,-0.23833567,0.298330619,-0.112011869,-0.268028869,-0.32326356,-0.113134372,-0.456635931,0.127492991,0.386823379,-0.450288541,0.149181496,-0.465475494,-0.32734942,-0.26641823,-0.163778057,0.429875621,0.148832566,0.057270117,-0.444504353,0.212743935,-0.004217118,-0.380594201,0.040114354,0.203195436,-0.476852799,0.248665526,0.379240574,0.208460966,-0.336170467,0.420354244,0.014744173,-0.414239214,0.035974432,0.468707593,-0.469036272,0.143375658,-0.473817272,-0.474888753,-0.210186005,-0.421062317,0.116041821,-0.326110745,-0.33889631,0.22641926,0.098827166,-0.192322445,0.059770507,0.400579844
"V_NewCapacity[ON,E_BIO_M-NEW,2035]",-0.146316065,0.303136064,-0.475210171,-0.367442077,0.316225781,0.172409072,0.418809994,-0.244321192,-0.388395799,-0.288117532,-0.117313823,-0.319429444,0.298140301,-0.146316065,0.272113762,0.450673394,0.06019299,0.489146583,-0.210808814,0.250176668,-0.458118578,0.093112282,-0.168446065,0.195568883,-0.27975666,0.175882955,0.290499188,0.303136064,0.429021356,-0.070570546,0.336041738,0.103505624,0.010673995,0.169598943,-0.407689823,-0.157432954,0.22973623,-0.372576327,-0.113835227,0.46805074,0.210206238,-0.094991218,0.234828384,-0.487644853,0.382528522,-0.056692235,0.052721401,-0.285479692,-0.053228643,-0.281776693,-0.415581281,0.229484758
"V_NewCapacity[ON,E_BIO_M-NEW,2021]",-0.354836206,0.451364715,0.027075945,-0.196083531,0.027652872,-0.468955096,0.453822362,-0.349148749,0.166659122,-0.196252005,0.011152303,-0.127390075,-0.466311363,-0.354836206,0.169948668,0.270529953,0.361871966,0.025293503,-0.25597387,0.088622543,0.182345955,0.298198759,-0.41347191,-0.002736422,0.440960022,0.49668097,0.110825618,0.451364715,0.343896347,0.132759244,0.375901187,-0.325752746,-0.048408079,-0.268178971,-0.193878201,-0.204667273,0.177743371,0.490621316,0.180430517,-0.156070994,-0.355345942,-0.045282766,0.330071196,0.078273833,0.23798857,0.218215908,-0.01011049,0.256456354,-0.310488921,0.292234683,0.162591326,-0.247007631
"V_NewCapacity[ON,E_BIO_M-NEW,2030]",0.182227705,-0.224276887,0.067652386,-0.318756332,0.186073794,0.412368916,-0.063000341,0.479998502,-0.354520581,-0.133715492,0.497509657,0.074343048,-0.359876953,0.182227705,-0.363951645,-0.284092173,-0.071711669,-0.296875104,-0.031967115,-0.082281849,0.148705763,0.341939347,-0.459370762,0.448216213,0.421682068,0.404464078,-0.309031737,-0.224276887,-0.494293246,0.158352994,0.23730247,-0.161687165,0.181603367,-0.18111759,0.137522817,0.354052332,0.079109378,-0.023812895,0.300111987,0.223116089,0.17360843,0.292563012,0.464817217,0.092226987,-0.350835076,0.067937773,-0.063629967,0.481266677,-0.129834312,-0.066418941,0.453536021,-0.348272656
"V_NewCapacity[ON,E_BIO_M-NEW,2025]",-0.079498129,-0.141534636,-0.001525765,-0.416572968,-0.496957527,-0.150912736,0.401871305,-0.447595278,-0.382415736,-0.353780445,0.314116674,0.450049439,-0.071431689,-0.079498129,-0.210699631,-0.001636033,-0.271312038,-0.202939978,0.239162479,0.287407518,0.338452711,0.172146397,0.343029836,0.384247781,0.439098243,-0.110522152,-0.386489651,-0.141534636,0.290757399,-0.352100294,-0.299896758,-0.159990174,0.409542479,0.118422478,0.177113494,0.433499243,-0.316532089,0.211411637,-0.288244156,0.343683139,0.122498285,0.267296157,0.366646414,0.346900574,0.288031004,-0.289736934,0.099696708,-0.332531805,-0.047387219,-0.145201216,0.210527469,-0.377342694
"V_NewCapacity[ON,E_NG_CC-NEW,2025]",0.464021703,-0.043224878,-0.186958644,-0.276752648,-0.245977298,0.104551889,-0.300521147,0.408500319,0.279985586,-0.107678349,0.230786846,0.35058145,-0.464000581,0.464021703,0.079170239,-0.48675542,-0.145667326,0.462247753,-0.066384448,-0.034062508,-0.157633694,-0.203264611,0.173390423,-0.063209996,0.472615203,-0.485243903,0.071087996,-0.043224878,-0.376626472,0.282053276,0.499427235,-0.060321452,-0.443614921,-0.428178083,-0.312409527,-0.265214742,-0.329815872,0.302311093,-0.267806913,0.255522698,0.06940272,0.15763873,0.425380615,0.219383157,-0.240961613,-0.284318388,-0.396443034,0.123064556,0.236048041,0.176402149,0.223869585,0.290246453
"V_NewCapacity[ON,E_NG_CC-NEW,2050]",-0.093648735,-0.234649796,-0.120110762,-0.466754757,0.192635066,-0.152541928,0.464147823,0.128810447,0.05764153,-0.168331944,-0.398725931,0.488947168,0.470902787,-0.093648735,0.290526465,-0.491535627,-0.020698163,0.471900228,0.195412173,0.353216542,-0.168604679,-0.125253364,-0.209538299,0.408037777,0.303775129,0.381533714,0.323492338,-0.234649796,-0.362443105,-0.281745286,-0.267407235,-0.060988672,-0.150151922,-0.245238385,0.254519105,-0.131296311,0.481230243,0.348365849,-0.299710594,0.02643511,0.163151029,-0.375584642,0.479212982,0.460627764,0.091131223,-0.028376193,0.390393672,0.174642292,0.085681497,0.454626864,0.445391657,-0.156203349
"V_NewCapacity[ON,E_NG_CC-NEW,2045]",-0.272618635,0.221262113,0.415469385,0.286919066,0.353973046,0.481442317,0.371334122,0.266052827,-0.146653144,-0.214855602,-0.462503789,0.11492767,0.188703033,-0.272618635,-0.325994716,-0.483048791,-0.096453107,-0.319494397,0.401393664,0.086733711,-0.487108512,-0.360298238,0.476580369,-0.478409951,-0.004243695,0.112626541,-0.453654633,0.221262113,0.288041371,0.170937813,-0.042204653,-0.401184132,-0.449007299,-0.495896796,-0.281085506,-0.331731223,-0.458556514,-0.464251972,0.295190833,0.495387419,-0.128173473,0.463806516,-0.328406078,0.430324937,-0.233414389,-0.015716002,-0.282011057,0.432703852,0.096012249,-0.178303147,0.232720526,0.24420799
"V_NewCapacity[ON,E_NG_CC-NEW,2040]",-0.026128282,0.281899781,0.01591493,-0.419456972,0.342548973,0.094611913,-0.404574759,-0.192814464,0.43984559,-0.271743664,-0.024649762,-0.383484197,-0.049058892,-0.026128282,-0.419490201,-0.449149384,0.012094538,-0.119934541,-0.064084487,-0.157628039,-0.3459064,0.332660008,0.079914042,0.334204833,-0.322753746,0.098879915,-0.477121016,0.281899781,-0.456257759,-0.424976177,0.06930338,-0.328516228,0.383876161,-0.040215738,-0.229975391,-0.358511688,0.410567005,0.487890095,-0.002664067,-0.053890419,0.065335484,0.303390444,0.345624699,-0.300593087,-0.38907211,-0.283067309,0.087282061,-0.253603525,-0.208035427,-0.196610701,0.46025688,0.031947179
"V_NewCapacity[ON,E_NG_CC-NEW,2035]",-0.47859761,-0.09463597,0.011497856,0.071418513,0.162078813,0.227383971,0.323727589,0.365894444,-0.145940601,-0.158891987,0.255024374,0.234240894,-0.240945347,-0.47859761,-0.377206255,0.291928754,-0.339478119,-0.038043879,0.101945552,0.380325987,0.166807424,-0.160006244,-0.481302407,0.390355264,-0.161530806,0.337164462,-0.417718239,-0.09463597,-0.070774666,0.434568407,0.457500692,0.139575692,0.197379423,0.022302751,-0.249763117,0.13723582,-0.044722038,-0.25250453,0.431841753,-0.129372876,0.341499558,0.183543447,-0.391955023,0.467469614,0.041582512,-0.176591742,0.227910727,0.35193836,0.426428781,-0.43738094,0.484728588,-0.464780272
"V_NewCapacity[ON,E_NG_CC-NEW,2021]",-0.175061738,-0.293981312,0.34826155,-0.288177621,0.42060257,0.330708766,0.251501895,0.463596453,-0.467768459,0.389644009,0.178847276,-0.461577634,-0.07186534,-0.175061738,-0.027360841,-0.494349853,0.006044039,-0.355295589,0.217422617,-0.027787393,-0.370563688,0.31597819,-0.050097616,0.007272104,0.382662591,-0.052459338,0.288969395,-0.293981312,-0.350270153,0.159710075,-0.252223333,-0.172616452,0.046950157,0.287761619,-0.095630024,0.249185851,-0.183447624,-0.358788241,-0.394878841,-0.495897251,0.124063988,0.422883752,-0.074839908,0.235135273,-0.239766686,-0.160593245,0.318088589,-0.459423153,-0.27449822,0.376862024,-0.241621643,-0.192613093
"V_NewCapacity[ON,E_NG_CC-NEW,2030]",-0.116745485,-0.386689587,0.206325902,-0.264165418,-0.332332021,-0.474645063,0.083517502,-0.236190178,0.221293428,-0.290846531,0.394638749,0.490599966,0.123405923,-0.116745485,-0.488947487,0.298380749,0.095622233,0.213997551,0.122011622,0.237040023,-0.366122778,0.033793318,-0.135226833,0.130960929,0.26444286,0.467728268,0.138169785,-0.386689587,-0.371042318,0.291430187,-0.171943777,0.246154491,0.266747448,0.45916762,-0.096200316,0.019425844,0.109774054,0.23676183,0.351682887,0.060851148,0.019852563,-0.396661822,-0.474408881,-0.107604584,0.307540567,0.331636925,0.200092168,-0.048108579,-0.396667509,0.411221704,0.093624577,-0.311914608
"V_NewCapacity[ON,E_NG_CCS-NEW,2050]",-0.091243898,0.422664149,0.490141022,-0.439020168,-0.026214638,-0.046968493,-0.17104999,-0.456205055,0.284458593,0.006321339,0.175434433,0.246140936,0.495870267,-0.091243898,-0.45894774,0.265689744,-0.480056571,-0.129879258,-0.333250965,0.008034307,-0.138300481,0.45203398,0.214013227,-0.135037956,0.202649226,0.288613182,0.181435227,0.422664149,-0.009548031,0.167694131,0.269860783,-0.253457383,0.468548895,0.269942234,-0.470920479,0.132251102,0.055447362,-0.022455202,-0.228895058,-0.445561544,0.306851172,0.048102141,0.16015061,-0.095045103,-0.374614517,-0.489024864,-0.395571822,-0.123091125,-0.174857861,-0.482880202,-0.164514252,0.441868677
"V_NewCapacity[ON,E_NG_CCS-NEW,2045]",-0.099033216,0.136958909,0.107282899,0.468154064,-0.009639893,0.028294291,0.298974325,0.274855174,0.345816778,-0.142399834,-0.219143377,-0.148928471,-0.138023193,-0.099033216,0.00182213,-0.347552011,0.212104985,-0.175941588,0.485413614,0.462246636,0.126110724,0.344053443,0.16642653,-0.320163221,0.469197206,0.099648953,0.418239703,0.136958909,-0.399373369,-0.059818282,0.169116628,0.243912458,-0.065631801,0.493495658,0.425168424,0.351139954,0.081922479,0.321943998,0.389931335,-0.470711467,-0.004621157,0.118782315,-0.448412409,-0.046616394,0.147710385,0.185275666,0.496968381,0.300368626,-0.498945733,-0.435257189,-0.400690755,-0.214423342
"V_NewCapacity[ON,E_NG_CCS-NEW,2040]",-0.223834663,0.457161254,-0.473981638,-0.229701214,0.097273434,0.104677114,-0.017395052,0.035503322,0.098835064,0.421055583,-0.418542493,-0.16458741,-0.427101129,-0.223834663,-0.252198868,0.173972772,0.430535225,0.196017926,0.434005537,0.195085806,-0.407590035,0.19709435,0.187938216,0.089051537,-0.106993509,0.017564304,0.129116862,0.457161254,0.354430058,-0.130080562,0.007593862,-0.421680597,0.022809234,0.480516662,0.055615389,-0.220566955,0.295085783,0.265920967,-0.163153932,0.065595647,0.142214753,-0.0051741,0.225744287,-0.186584637,-0.344607165,0.02496396,-0.140289601,0.003553332,-0.043341065,0.036698686,0.36322838,-0.487572504
"V_NewCapacity[ON,E_NG_CCS-NEW,2035]",0.493322416,0.332194069,0.418113004,0.497945601,0.397495059,0.27402744,0.245442594,-0.18330168,-0.054240645,-0.228601222,0.337934579,-0.220528868,-0.007922213,0.493322416,0.161757355,-0.403863278,0.166981665,0.089491393,-0.20064403,0.150072572,0.017468073,0.120494343,0.445638808,-0.2715003,0.49910778,0.026270081,-0.061300348,0.332194069,-0.317364291,0.362059346,-0.442792356,0.317696882,0.185387357,0.051782841,0.019427729,0.377546505,0.013296131,0.039002749,-0.260542293,0.430415839,0.431078132,0.335834475,-0.103018748,0.407677943,0.085895258,-0.332800878,-0.086895869,-0.067908488,-0.056222231,-0.383407287,0.006031986,-0.352675365
"V_NewCapacity[ON,E_NG_CCS-NEW,2021]",0.08577482,-0.297462788,-0.274935208,0.454728275,-0.10250219,-0.35147795,-0.112946732,0.24395895,0.106318594,-0.329288487,-0.401703774,-0.260193596,0.261057165,0.08577482,-0.251816742,-0.042461411,-0.201039664,0.364118489,-0.393048935,-0.43305141,-0.318434197,-0.165233527,0.069965572,-0.406099856,-0.288012456,0.328528559,0.130768184,-0.297462788,0.048644083,0.3797333,0.090317867,0.126675906,-0.189183496,0.494302722,-0.26849161,0.175407959,0.297703243,-0.446085796,-0.030360145,-0.436455471,-0.13879629,-0.120471232,0.366516301,-0.303130357,-0.392631763,-0.009569533,0.257361683,0.088002755,0.45695862,0.004877227,-0.258046525,-0.159934681
"V_NewCapacity[ON,E_NG_CCS-NEW,2030]",-0.108441954,0.072482914,0.389763423,0.436931259,-0.26142781,-0.288063267,-0.391288052,-0.160298255,0.196369441,-0.432287286,0.438364786,0.104057576,0.351246606,-0.108441954,0.265741603,0.35392032,-0.317718712,0.194968732,0.343259023,0.305501436,-0.135137853,0.310808363,0.428053976,0.117877144,-0.324946843,0.013324706,0.337713574,0.072482914,0.462869357,-0.458502951,-0.357395318,0.143707827,0.498993319,0.115127698,-0.422057954,-0.342793512,0.465390233,0.230999698,-0.076883215,-0.253093777,0.322818929,-0.273912142,0.252653695,-0.275886517,0.410173772,0.423901547,-0.139758356,0.250997002,0.159860373,-0.177463021,0.099044351,0.188162956
"V_NewCapacity[ON,E_NG_CCS-NEW,2025]",0.178486334,0.035136048,-0.376968906,-0.299158858,-0.276305925,0.237964553,0.493471049,0.111404903,0.131746652,0.050743471,0.348241019,0.188127816,0.401705972,0.178486334,0.211462263,-0.286276533,0.122998515,0.237615002,-0.391898399,0.192297088,0.142682312,-0.306526699,-0.386547827,-0.439635348,-0.031238906,0.112057609,0.412598407,0.035136048,0.031193183,-0.029159556,-0.499757397,0.062172719,0.356404254,0.170159174,-0.478159571,-0.314950192,0.20217849,-0.032306079,0.38849133,-0.240736063,0.365001042,-0.077445601,-0.153453779,0.256894288,0.307527809,0.198125538,0.286271575,-0.007229804,0.09195707,0.200149045,-0.109955732,0.374385014
"V_NewCapacity[ON,E_NG_CT-NEW,2035]",-0.216700045,0.408836163,0.264639912,0.412182444,-0.029520614,-0.268922967,-0.491803196,-0.205272573,-0.079749917,-0.345518495,0.077089634,0.154867587,-0.271350469,-0.216700045,0.201561723,0.103877163,-0.09381456,-0.071878361,0.091487048,0.048904335,-0.270745245,0.369679408,0.341138056,-0.242301041,0.200750659,0.137796711,-0.124694406,0.408836163,0.156051083,-0.251088961,-0.216861611,0.010664474,0.347868591,-0.364589042,-0.34719645,0.155137288,-0.127453209,0.361154157,-0.460850021,-0.02017596,-0.261270717,-0.197885138,-0.405270265,-0.489739878,-0.453878306,0.436022989,-0.3024928,0.417555546,0.267233578,-0.204046197,-0.056929049,0.083825302
"V_NewCapacity[ON,E_NG_CT-NEW,2030]",-0.265647157,0.413651235,-0.14329041,-0.238879233,0.466818573,0.237741935,-0.437392197,-0.321646159,0.467724117,-0.296882713,-0.398042583,-0.013901876,0.00181375,-0.265647157,-0.034711842,-0.122203797,-0.096332596,-0.449733367,0.063941034,0.368611331,0.252048743,0.264659257,0.124126304,0.276843242,0.11829429,-0.495459462,-0.333411765,0.413651235,0.216443938,0.010158323,0.328754895,-0.332301909,0.289909158,-0.470393204,0.467728136,0.089408866,0.180911654,0.2353271,0.112213472,-0.343445105,-0.09534556,0.30854074,-0.016074925,0.230114143,-0.426713869,0.101067516,-0.396142828,-0.003504869,-0.096221329,-0.212799784,-0.265720305,-0.055402297
"V_NewCapacity[ON,E_NG_CT-NEW,2025]",0.383103172,0.178650398,-0.108763398,0.363546502,0.123302038,-0.495924314,0.366837037,0.426751055,0.493216608,-0.158988392,-0.291157802,0.002486221,-0.337936779,0.383103172,-0.325731426,-0.123577181,0.458463164,-0.226326718,0.332764832,-0.452701345,0.092079389,-0.264507502,-0.018332106,-0.42984499,0.378903051,0.295332927,-0.393853604,0.178650398,0.413849269,-0.411288715,0.200088509,0.007128898,-0.156770397,0.49019654,-0.475281805,-0.430742248,-0.138944804,-0.288684362,-0.080569726,0.453834669,0.114151686,0.255406257,-0.054811408,-0.425550231,0.481396435,-0.486384881,-0.097177693,-0.451325675,-0.309335954,-0.246428613,0.262641969,-0.375893048
"V_NewCapacity[ON,E_NG_CT-NEW,2050]",0.480930261,-0.142628513,0.339952475,-0.4484093,-0.125044558,-0.313173404,0.379743819,-0.168466758,-0.248790402,0.195572427,0.296923546,0.444863492,-0.448715365,0.480930261,-0.255594411,-0.453699259,0.219955556,0.285908408,0.198955596,-0.352430734,0.338270971,0.271708395,-0.12277802,-0.451935411,-0.411520954,-0.474542907,0.342103318,-0.142628513,0.255700409,-0.255761658,-0.418207357,0.127324841,0.320757834,0.156843109,0.469974645,0.439770724,-0.148324971,0.20279296,0.004839771,-0.292996709,0.213307123,-0.00304563,0.482529153,0.249380654,-0.182490961,-0.141689745,-0.049363125,-0.253142027,-0.267950428,-0.152582117,0.238475926,-0.499097902
"V_NewCapacity[ON,E_NG_CT-NEW,2045]",-0.132504954,0.458564328,-0.208771856,0.041896564,0.310352995,-0.079317464,0.150844783,0.225940509,0.434102239,-0.21347438,0.403647424,-0.366303497,-0.073658786,-0.132504954,0.004580005,-0.082476303,-0.152583328,0.020433069,0.255988315,0.380266835,-0.489708619,0.303234117,0.120037629,-0.298153234,0.256403161,0.09436637,0.258026213,0.458564328,0.497127395,0.196273529,-0.46975222,-0.215187014,-0.404243152,-0.078483211,-0.111934277,-0.134428544,-0.385181831,0.009096461,-0.086817645,-0.259005659,-0.30942091,-0.33323649,-0.414644523,-0.195057372,0.081624347,-0.289914889,0.375770466,-0.160079314,0.42397045,0.076015836,0.304725145,0.403438514
"V_NewCapacity[ON,E_NG_CT-NEW,2040]",-0.097996619,0.198581145,-0.089947484,-0.135228493,-0.246709568,0.165639761,-0.070440641,0.196576532,0.26838445,0.165822037,-0.212060581,-0.27417095,-0.057438534,-0.097996619,-0.371108967,-0.374397774,0.362191315,-0.496124121,0.150643878,-0.486233566,-0.17045399,0.294758772,0.373528001,-0.439825151,-0.453872855,-0.479017747,0.043921019,0.198581145,-0.132282426,0.014980178,0.140760395,0.09347736,0.179343302,-0.444754523,0.19027781,-0.15849759,0.494019242,0.069674322,0.113007538,0.065783807,0.444411262,0.046115203,0.087635367,0.34591958,0.25518546,-0.161439329,-0.258277372,-0.047566719,-0.227595898,0.376912988,0.093034719,-0.004643391
"V_NewCapacity[ON,E_NG_CT-NEW,2021]",-0.417058786,-0.218238758,0.426142859,0.312633712,-0.03693876,-0.002762451,-0.334416394,0.033125442,-0.264748639,0.426162979,0.21757974,-0.463144537,-0.185994485,-0.417058786,-0.014902112,0.358191278,-0.442207176,-0.040204578,-0.339716942,-0.160466493,-0.368391906,0.261260773,0.112029208,0.056373985,0.442427713,0.41142383,-0.427211571,-0.218238758,0.401222875,-0.232818373,0.141014773,-0.236091028,-0.268572142,0.452751399,-0.357536173,-0.465908376,-0.06246209,0.125889293,-0.337074567,0.049141631,-0.45060876,-0.311553812,0.15912204,-0.265107842,-0.106162897,-0.440715857,0.296542763,0.005794393,-0.365896709,-0.478294995,0.492760596,-0.464936658
"V_NewCapacity[ON,E_NUC_PWR-NEW,2050]",-0.408117231,0.354933517,-0.275660461,-0.093411856,0.351881975,-0.243251783,-0.128455051,0.089304047,0.392351936,0.099479152,-0.090574386,0.421458234,-0.443132626,-0.408117231,0.183384675,0.329861454,-0.156748995,0.396194025,0.122519254,-0.30499223,0.364397063,0.027490913,0.172802462,0.158686758,-0.386032464,0.393313428,0.460751214,0.354933517,-0.420781409,0.365398376,0.175832768,-0.081504556,-0.120196758,-0.323208541,-0.304853252,-0.387516413,-0.47020648,0.446926915,-0.365441164,0.194251169,-0.31631334,-0.317843086,-0.402277428,0.17808161,-0.286921551,-0.062448034,0.245258441,-0.428795058,-0.195956605,-0.318112406,-0.476715534,0.286821833
"V_NewCapacity[ON,E_NUC_PWR-NEW,2045]",-0.095917267,-0.034338858,0.438661545,0.394571594,0.215950629,-0.021603153,-0.373589098,0.24452962,0.319102325,0.074206339,-0.152246215,0.299846718,0.397764996,-0.095917267,0.384089222,-0.082442921,-0.069775072,0.424008515,0.082768296,-0.421897669,0.301944231,-0.467741989,-0.459748497,0.410995826,-0.167306562,-0.137176476,0.314491688,-0.034338858,-0.052947601,0.134456515,-0.077122173,-0.375825428,0.009310653,0.19498706,-0.383329747,-0.235092103,-0.218089477,0.340006684,-0.087480718,0.011068197,0.487656467,0.423611122,-0.337660896,0.044346571,0.316769183,0.140896725,0.021305226,-0.484135556,0.043923791,0.373324997,0.081177798,-0.183988968
