run,param,index,mod,value,notes
3,MinCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
3,MinCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
3,MinCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
3,MinCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
3,MinCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
3,MinCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
3,MinCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
3,MinCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
3,MinCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
3,MinCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
3,MinCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
3,MinCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
3,MinCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0.125,
3,MinCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
3,MinCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
3,MinCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
3,MinCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0.25,
3,MinCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
3,MinCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
3,MinCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
3,MinCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0.375,
3,MinCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
3,MinCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
3,MinCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
3,MinCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0.5,
3,MinCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
3,MinCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
3,MinCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
3,MaxCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
3,MaxCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
3,MaxCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
3,MaxCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
3,MaxCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
3,MaxCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
3,MaxCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
3,MaxCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
3,MaxCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
3,MaxCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
3,MaxCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
3,MaxCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
3,MaxCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0.125,
3,MaxCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
3,MaxCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
3,MaxCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
3,MaxCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0.25,
3,MaxCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
3,MaxCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
3,MaxCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
3,MaxCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0.375,
3,MaxCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
3,MaxCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
3,MaxCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
3,MaxCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0.5,
3,MaxCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
3,MaxCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
3,MaxCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
3,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
3,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
4,TechInputSplit,ON|2021|F_H2_ELEC-SOL|*,s,0,
4,TechInputSplit,ON|2025|F_H2_ELEC-SOL|*,s,0,
4,TechInputSplit,ON|2030|F_H2_ELEC-SOL|*,s,0,
4,TechInputSplit,ON|2035|F_H2_ELEC-SOL|*,s,0,
4,TechInputSplit,ON|2040|F_H2_ELEC-SOL|*,s,0,
4,TechInputSplit,ON|2045|F_H2_ELEC-SOL|*,s,0,
4,TechInputSplit,ON|2050|F_H2_ELEC-SOL|*,s,0,
4,TechInputSplit,ON|2021|F_H2_ELEC-WND|*,s,0,
4,TechInputSplit,ON|2025|F_H2_ELEC-WND|*,s,0,
4,TechInputSplit,ON|2030|F_H2_ELEC-WND|*,s,0,
4,TechInputSplit,ON|2035|F_H2_ELEC-WND|*,s,0,
4,TechInputSplit,ON|2040|F_H2_ELEC-WND|*,s,0,
4,TechInputSplit,ON|2045|F_H2_ELEC-WND|*,s,0,
4,TechInputSplit,ON|2050|F_H2_ELEC-WND|*,s,0,
4,TechOutputSplit,ON|2021|F_SOL_PV-H2|*,s,0,
4,TechOutputSplit,ON|2025|F_SOL_PV-H2|*,s,0,
4,TechOutputSplit,ON|2030|F_SOL_PV-H2|*,s,0,
4,TechOutputSplit,ON|2035|F_SOL_PV-H2|*,s,0,
4,TechOutputSplit,ON|2040|F_SOL_PV-H2|*,s,0,
4,TechOutputSplit,ON|2045|F_SOL_PV-H2|*,s,0,
4,TechOutputSplit,ON|2050|F_SOL_PV-H2|*,s,0,
4,TechOutputSplit,ON|2021|F_WND_ON-H2|*,s,0,
4,TechOutputSplit,ON|2025|F_WND_ON-H2|*,s,0,
4,TechOutputSplit,ON|2030|F_WND_ON-H2|*,s,0,
4,TechOutputSplit,ON|2035|F_WND_ON-H2|*,s,0,
4,TechOutputSplit,ON|2040|F_WND_ON-H2|*,s,0,
4,TechOutputSplit,ON|2045|F_WND_ON-H2|*,s,0,
4,TechOutputSplit,ON|2050|F_WND_ON-H2|*,s,0,
4,Efficiency,ON|*|F_H2_ELEC-GRID|*|*,s,0.5,
4,Efficiency,ON|*|F_H2_ELEC-SOL|*|*,s,0.5,
4,Efficiency,ON|*|F_H2_ELEC-WND|*|*,s,0.5,
4,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.5,
4,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.5,
4,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.5,
4,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.5,
4,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.5,
4,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.5,
4,MinCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
4,MinCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
4,MinCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
4,MinCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
4,MinCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
4,MinCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
4,MinCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
4,MinCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
4,MinCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
4,MinCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
4,MinCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
4,MinCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
4,MinCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0.125,
4,MinCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
4,MinCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
4,MinCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
4,MinCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0.25,
4,MinCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
4,MinCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
4,MinCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
4,MinCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0.375,
4,MinCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
4,MinCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
4,MinCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
4,MinCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0.5,
4,MinCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
4,MinCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
4,MinCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
4,MaxCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
4,MaxCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
4,MaxCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
4,MaxCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
4,MaxCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
4,MaxCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
4,MaxCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
4,MaxCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
4,MaxCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
4,MaxCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
4,MaxCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
4,MaxCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
4,MaxCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0.125,
4,MaxCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
4,MaxCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
4,MaxCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
4,MaxCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0.25,
4,MaxCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
4,MaxCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
4,MaxCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
4,MaxCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0.375,
4,MaxCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
4,MaxCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
4,MaxCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
4,MaxCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0.5,
4,MaxCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
4,MaxCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
4,MaxCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
4,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
4,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
5,TechInputSplit,ON|2021|F_H2_ELEC-SOL|*,s,0,
5,TechInputSplit,ON|2025|F_H2_ELEC-SOL|*,s,0,
5,TechInputSplit,ON|2030|F_H2_ELEC-SOL|*,s,0,
5,TechInputSplit,ON|2035|F_H2_ELEC-SOL|*,s,0,
5,TechInputSplit,ON|2040|F_H2_ELEC-SOL|*,s,0,
5,TechInputSplit,ON|2045|F_H2_ELEC-SOL|*,s,0,
5,TechInputSplit,ON|2050|F_H2_ELEC-SOL|*,s,0,
5,TechInputSplit,ON|2021|F_H2_ELEC-WND|*,s,0,
5,TechInputSplit,ON|2025|F_H2_ELEC-WND|*,s,0,
5,TechInputSplit,ON|2030|F_H2_ELEC-WND|*,s,0,
5,TechInputSplit,ON|2035|F_H2_ELEC-WND|*,s,0,
5,TechInputSplit,ON|2040|F_H2_ELEC-WND|*,s,0,
5,TechInputSplit,ON|2045|F_H2_ELEC-WND|*,s,0,
5,TechInputSplit,ON|2050|F_H2_ELEC-WND|*,s,0,
5,TechOutputSplit,ON|2021|F_SOL_PV-H2|*,s,0,
5,TechOutputSplit,ON|2025|F_SOL_PV-H2|*,s,0,
5,TechOutputSplit,ON|2030|F_SOL_PV-H2|*,s,0,
5,TechOutputSplit,ON|2035|F_SOL_PV-H2|*,s,0,
5,TechOutputSplit,ON|2040|F_SOL_PV-H2|*,s,0,
5,TechOutputSplit,ON|2045|F_SOL_PV-H2|*,s,0,
5,TechOutputSplit,ON|2050|F_SOL_PV-H2|*,s,0,
5,TechOutputSplit,ON|2021|F_WND_ON-H2|*,s,0,
5,TechOutputSplit,ON|2025|F_WND_ON-H2|*,s,0,
5,TechOutputSplit,ON|2030|F_WND_ON-H2|*,s,0,
5,TechOutputSplit,ON|2035|F_WND_ON-H2|*,s,0,
5,TechOutputSplit,ON|2040|F_WND_ON-H2|*,s,0,
5,TechOutputSplit,ON|2045|F_WND_ON-H2|*,s,0,
5,TechOutputSplit,ON|2050|F_WND_ON-H2|*,s,0,
5,Efficiency,ON|*|F_H2_ELEC-GRID|*|*,s,0.5,
5,Efficiency,ON|*|F_H2_ELEC-SOL|*|*,s,0.5,
5,Efficiency,ON|*|F_H2_ELEC-WND|*|*,s,0.5,
5,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.6,
5,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.6,
5,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.6,
5,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.6,
5,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.6,
5,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.6,
5,MinCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
5,MinCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
5,MinCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
5,MinCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
5,MinCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
5,MinCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
5,MinCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
5,MinCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
5,MinCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
5,MinCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
5,MinCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
5,MinCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
5,MinCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0.125,
5,MinCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
5,MinCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
5,MinCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
5,MinCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0.25,
5,MinCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
5,MinCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
5,MinCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
5,MinCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0.375,
5,MinCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
5,MinCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
5,MinCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
5,MinCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0.5,
5,MinCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
5,MinCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
5,MinCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
5,MaxCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
5,MaxCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
5,MaxCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
5,MaxCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
5,MaxCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
5,MaxCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
5,MaxCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
5,MaxCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
5,MaxCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
5,MaxCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
5,MaxCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
5,MaxCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
5,MaxCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0.125,
5,MaxCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
5,MaxCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
5,MaxCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
5,MaxCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0.25,
5,MaxCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
5,MaxCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
5,MaxCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
5,MaxCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0.375,
5,MaxCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
5,MaxCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
5,MaxCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
5,MaxCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0.5,
5,MaxCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
5,MaxCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
5,MaxCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
5,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
5,MaxCapacity,ON|*|F_H2_ELEC-WND,s,100,
6,TechInputSplit,ON|2021|F_H2_ELEC-SOL|*,s,0,
6,TechInputSplit,ON|2025|F_H2_ELEC-SOL|*,s,0,
6,TechInputSplit,ON|2030|F_H2_ELEC-SOL|*,s,0,
6,TechInputSplit,ON|2035|F_H2_ELEC-SOL|*,s,0,
6,TechInputSplit,ON|2040|F_H2_ELEC-SOL|*,s,0,
6,TechInputSplit,ON|2045|F_H2_ELEC-SOL|*,s,0,
6,TechInputSplit,ON|2050|F_H2_ELEC-SOL|*,s,0,
6,TechInputSplit,ON|2021|F_H2_ELEC-WND|*,s,0,
6,TechInputSplit,ON|2025|F_H2_ELEC-WND|*,s,0,
6,TechInputSplit,ON|2030|F_H2_ELEC-WND|*,s,0,
6,TechInputSplit,ON|2035|F_H2_ELEC-WND|*,s,0,
6,TechInputSplit,ON|2040|F_H2_ELEC-WND|*,s,0,
6,TechInputSplit,ON|2045|F_H2_ELEC-WND|*,s,0,
6,TechInputSplit,ON|2050|F_H2_ELEC-WND|*,s,0,
6,TechOutputSplit,ON|2021|F_SOL_PV-H2|*,s,0,
6,TechOutputSplit,ON|2025|F_SOL_PV-H2|*,s,0,
6,TechOutputSplit,ON|2030|F_SOL_PV-H2|*,s,0,
6,TechOutputSplit,ON|2035|F_SOL_PV-H2|*,s,0,
6,TechOutputSplit,ON|2040|F_SOL_PV-H2|*,s,0,
6,TechOutputSplit,ON|2045|F_SOL_PV-H2|*,s,0,
6,TechOutputSplit,ON|2050|F_SOL_PV-H2|*,s,0,
6,TechOutputSplit,ON|2021|F_WND_ON-H2|*,s,0,
6,TechOutputSplit,ON|2025|F_WND_ON-H2|*,s,0,
6,TechOutputSplit,ON|2030|F_WND_ON-H2|*,s,0,
6,TechOutputSplit,ON|2035|F_WND_ON-H2|*,s,0,
6,TechOutputSplit,ON|2040|F_WND_ON-H2|*,s,0,
6,TechOutputSplit,ON|2045|F_WND_ON-H2|*,s,0,
6,TechOutputSplit,ON|2050|F_WND_ON-H2|*,s,0,
6,Efficiency,ON|*|F_H2_ELEC-GRID|*|*,s,0.5,
6,Efficiency,ON|*|F_H2_ELEC-SOL|*|*,s,0.5,
6,Efficiency,ON|*|F_H2_ELEC-WND|*|*,s,0.5,
6,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.7,
6,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.7,
6,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.7,
6,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.7,
6,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.7,
6,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.7,
6,MinCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
6,MinCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
6,MinCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
6,MinCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
6,MinCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
6,MinCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
6,MinCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
6,MinCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
6,MinCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
6,MinCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
6,MinCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
6,MinCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
6,MinCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0.125,
6,MinCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
6,MinCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
6,MinCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
6,MinCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0.25,
6,MinCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
6,MinCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
6,MinCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
6,MinCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0.375,
6,MinCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
6,MinCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
6,MinCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
6,MinCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0.5,
6,MinCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
6,MinCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
6,MinCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
6,MaxCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
6,MaxCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
6,MaxCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
6,MaxCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
6,MaxCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
6,MaxCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
6,MaxCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
6,MaxCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
6,MaxCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
